customer_id;name;nik_masked;email;phone;city;province;dob;gender;kyc_status;registration_date;referral_code
NBC0709;Arif Hidayat;327135******;arif.hidayat494@hotmail.com;82062604235;Bali;Bali;21/08/2005;Male;verified;07/10/2024;REF-8285
NBC0710;Gita Hartono;327327******;gita.hartono136@gmail.com;85756085816;Jakarta;DKI Jakarta;31/03/1996;Female;verified;10/03/2022;REF-7918
NBC0711;Dimas Susanto;357870******;dimas.susanto411@yahoo.com;82102192378;Bandung;Jawa Barat;30/09/1991;Male;verified;23/06/2023;REF-4039
NBC0712;Gita Wijaya;337435******;gita.wijaya151@outlook.com;82605080184;Jakarta;DKI Jakarta;08/04/2001;Female;verified;22/12/2024;REF-3245
NBC0713;Nanda Effendi;337434******;nanda.effendi680@hotmail.com;85731268812;Bali;Bali;03/12/2004;Male;pending;18/09/2022;
NBC0714;Galih Kusuma;127175******;galih.kusuma75@yahoo.com;82653460605;Bandung;Jawa Barat;13/09/1992;Male;verified;26/02/2022;REF-7122
NBC0715;Pandu Lestari;327371******;pandu.lestari630@hotmail.com;88239847169;Depok;Jawa Barat;21/05/1976;Male;verified;04/05/2024;REF-2390
NBC0716;Bilqis Hidayat;317157******;bilqis.hidayat285@hotmail.com;83754895478;Banjarmasin;Kalimantan Selatan;17/11/1996;Female;verified;01/03/2024;
NBC0717;Novi Nugroho;127153******;novi.nugroho94@hotmail.com;83889144449;Surabaya;Jawa Timur;13/01/1998;Female;verified;12/04/2023;REF-6311
NBC0718;Mira Suryadi;357849******;mira.suryadi197@outlook.com;87644963924;Yogyakarta;DI Yogyakarta;10/07/1983;Female;verified;11/01/2024;
NBC0719;Maya Gunawan;517176******;maya.gunawan178@gmail.com;88433952753;Surabaya;Jawa Timur;26/07/1992;Female;unverified;18/09/2024;
NBC0720;Farah Aditya;357828******;farah.aditya261@gmail.com;83168601347;Jakarta;DKI Jakarta;26/05/1995;Female;verified;22/07/2023;REF-7889
NBC0721;Andi Zulkarnain;127186******;andi.zulkarnain111@hotmail.com;85651221500;Jakarta;DKI Jakarta;25/02/1978;Male;verified;23/07/2023;REF-9769
NBC0722;Eko Zulkarnain;337415******;eko.zulkarnain913@gmail.com;81159446333;Semarang;Jawa Tengah;26/09/2002;Male;rejected;01/07/2023;
NBC0723;Nanda Hidayat;317180******;nanda.hidayat599@outlook.com;82263890219;Semarang;Jawa Tengah;19/07/2002;Male;verified;07/07/2023;
NBC0724;Nanda Yudha;337440******;nanda.yudha471@yahoo.com;82341034699;Surabaya;Jawa Timur;06/05/1992;Male;verified;02/07/2024;REF-2644
NBC0725;Cindy Halim;127129******;cindy.halim757@hotmail.com;87608437685;Jakarta;DKI Jakarta;12/06/1989;Female;unverified;12/02/2022;REF-7355
NBC0726;Olivia Anwar;357828******;olivia.anwar721@gmail.com;87626335564;Jakarta;DKI Jakarta;27/02/1986;Female;verified;19/08/2023;
NBC0727;Ganesha Saputra;517141******;ganesha.saputra661@gmail.com;85069556076;Bekasi;Jawa Barat;23/12/1994;Male;verified;18/05/2024;REF-5176
NBC0728;Putra Salim;347171******;putra.salim162@yahoo.com;82989830650;Surabaya;Jawa Timur;03/04/1985;Male;verified;04/07/2022;
NBC0729;Rangga Santoso;347120******;rangga.santoso538@outlook.com;85242642364;Bandung;Jawa Barat;23/06/1982;Male;pending;02/12/2024;REF-2511
NBC0730;Mira Permana;347180******;mira.permana482@hotmail.com;82303911142;Medan;Sumatera Utara;14/12/1998;Female;pending;12/09/2022;
NBC0731;Zahra Permana;327378******;zahra.permana955@yahoo.com;82052480880;Tangerang;Banten;31/08/1992;Female;verified;04/10/2022;REF-8685
NBC0732;Gilang Wibowo;517157******;gilang.wibowo588@outlook.com;85372132901;Jakarta;DKI Jakarta;06/12/1991;Male;verified;06/10/2022;REF-8549
NBC0733;Haris Wardana;167179******;haris.wardana744@hotmail.com;87785996486;Bandung;Jawa Barat;27/06/1982;Male;pending;27/10/2024;
NBC0734;Rizki Anwar;327186******;rizki.anwar377@outlook.com;81966645057;Yogyakarta;DI Yogyakarta;30/11/1983;Male;verified;02/02/2022;REF-3411
NBC0735;Naufal Nugroho;347160******;naufal.nugroho251@yahoo.com;81374767753;Jakarta;DKI Jakarta;13/10/1995;Male;verified;25/09/2022;REF-1841
NBC0736;Hadi Hartono;347157******;hadi.hartono55@outlook.com;85661945887;Yogyakarta;DI Yogyakarta;25/10/1976;Male;verified;08/09/2024;REF-6430
NBC0737;Irfan Maulana;317122******;irfan.maulana150@outlook.com;81083850765;Bali;Bali;30/06/2002;Male;verified;31/07/2024;REF-6350
NBC0738;Andi Budiman;517125******;andi.budiman905@hotmail.com;85680898126;Palembang;Sumatera Selatan;23/10/1989;Male;verified;19/06/2024;
NBC0739;Indah Hidayat;337421******;indah.hidayat632@hotmail.com;83630040236;Jakarta;DKI Jakarta;15/07/2000;Female;verified;01/02/2023;REF-3484
NBC0740;Maulana Susanto;337410******;maulana.susanto68@yahoo.com;81471372711;Jakarta;DKI Jakarta;10/01/2005;Male;verified;30/07/2024;
NBC0741;Dwi Salim;127143******;dwi.salim591@outlook.com;88582984933;Bandung;Jawa Barat;31/12/1975;Male;verified;07/06/2024;REF-6376
NBC0742;Ulfa Darmawan;327516******;ulfa.darmawan975@outlook.com;83128333721;Surabaya;Jawa Timur;28/04/1999;Female;pending;01/11/2024;REF-7551
NBC0743;Umar Firmansyah;327141******;umar.firmansyah167@hotmail.com;88150666267;Semarang;Jawa Tengah;16/05/1976;Male;pending;15/11/2023;
NBC0744;Nanda Darmawan;127160******;nanda.darmawan603@yahoo.com;85634392529;Semarang;Jawa Tengah;03/09/1989;Male;verified;11/02/2024;
NBC0745;Dimas Pratama;327379******;dimas.pratama439@hotmail.com;81200720245;Medan;Sumatera Utara;12/06/2005;Male;verified;02/01/2024;REF-2433
NBC0746;Surya Mahendra;327114******;surya.mahendra597@gmail.com;81903267149;Surabaya;Jawa Timur;27/01/1988;Male;unverified;13/12/2024;REF-5660
NBC0747;Faisal Susanto;327392******;faisal.susanto795@gmail.com;85934065277;Jakarta;DKI Jakarta;03/02/1991;Male;pending;08/11/2024;REF-7571
NBC0748;Nanda Firmansyah;357836******;nanda.firmansyah247@hotmail.com;82201091217;Semarang;Jawa Tengah;28/08/1980;Male;verified;02/11/2022;
NBC0749;Umar Ramadhan;517140******;umar.ramadhan736@hotmail.com;85618943705;Jakarta;DKI Jakarta;08/01/1982;Male;verified;11/03/2024;REF-2082
NBC0750;Oka Tanjung;327373******;oka.tanjung475@hotmail.com;88572565920;Semarang;Jawa Tengah;13/05/1982;Male;verified;29/05/2023;REF-8977
NBC0751;Wulan Hidayat;317127******;wulan.hidayat246@hotmail.com;83326005595;Semarang;Jawa Tengah;15/02/1990;Female;verified;06/01/2022;REF-9209
NBC0752;Hadi Mahendra;167145******;hadi.mahendra544@hotmail.com;87999360798;Jakarta;DKI Jakarta;07/01/1988;Male;verified;08/01/2025;
NBC0753;Rio Mahendra;317162******;rio.mahendra604@gmail.com;85679935937;Semarang;Jawa Tengah;15/11/1986;Male;verified;07/09/2023;
NBC0754;Nadia Susanto;327543******;nadia.susanto5@yahoo.com;81373606014;Jakarta;DKI Jakarta;04/01/1999;Female;unverified;24/01/2025;
NBC0755;Dwi Firmansyah;517194******;dwi.firmansyah53@hotmail.com;87388413685;Bandung;Jawa Barat;13/12/1982;Male;pending;21/01/2025;REF-1232
NBC0756;Eka Mahendra;337471******;eka.mahendra22@gmail.com;82424462632;Jakarta;DKI Jakarta;19/03/1991;Female;verified;19/07/2022;
NBC0757;Kevin Kusuma;327129******;kevin.kusuma895@gmail.com;81314217518;Medan;Sumatera Utara;24/12/1998;Male;verified;10/08/2024;REF-8884
NBC0758;Sari Setiawan;357821******;sari.setiawan362@yahoo.com;85384091122;Makassar;Sulawesi Selatan;06/05/1990;Female;verified;25/11/2022;REF-9762
NBC0759;Galih Rahman;317153******;galih.rahman874@hotmail.com;85186323979;Semarang;Jawa Tengah;01/01/1978;Male;verified;10/04/2023;
NBC0760;Bilqis Darmawan;167168******;bilqis.darmawan397@outlook.com;88530073095;Palembang;Sumatera Selatan;08/10/1975;Female;verified;02/02/2024;REF-7808
NBC0761;Siti Ramadhan;127120******;siti.ramadhan138@gmail.com;87881927788;Jakarta;DKI Jakarta;14/04/1990;Female;rejected;03/09/2022;REF-1532
NBC0762;Ratna Ramadhan;337449******;ratna.ramadhan550@hotmail.com;83010424624;Jakarta;DKI Jakarta;01/04/1990;Female;verified;23/04/2024;
NBC0763;Zahra Kusuma;127149******;zahra.kusuma757@outlook.com;85004521289;Surabaya;Jawa Timur;22/11/2001;Female;verified;25/07/2022;REF-2559
NBC0764;Bilqis Mahendra;357825******;bilqis.mahendra188@yahoo.com;87130448818;Bali;Bali;24/11/2000;Female;verified;23/01/2025;REF-5874
NBC0765;Zaki Wijaya;347163******;zaki.wijaya96@outlook.com;83021190170;Pontianak;Kalimantan Barat;18/01/1996;Male;verified;10/01/2024;REF-2751
NBC0766;Naufal Wibowo;327152******;naufal.wibowo173@yahoo.com;88910732283;Bogor;Jawa Barat;19/04/1993;Male;rejected;11/01/2022;REF-5477
NBC0767;Yanti Suryadi;127180******;yanti.suryadi244@gmail.com;85396384526;Surabaya;Jawa Timur;02/07/2001;Female;verified;22/04/2024;
NBC0768;Nanda Sugiarto;327542******;nanda.sugiarto664@hotmail.com;81169342929;Surabaya;Jawa Timur;19/05/1980;Male;pending;25/05/2023;REF-1658
NBC0769;Nanda Wijaya;327197******;nanda.wijaya405@yahoo.com;82419031061;Semarang;Jawa Tengah;24/04/1990;Male;verified;27/02/2023;REF-3408
NBC0770;Gita Salim;357862******;gita.salim388@outlook.com;85323653377;Yogyakarta;DI Yogyakarta;15/04/1987;Female;pending;14/06/2024;REF-1050
NBC0771;Iwan Santoso;317168******;iwan.santoso537@outlook.com;82614244260;Jakarta;DKI Jakarta;24/03/1996;Male;rejected;20/12/2024;REF-8445
NBC0772;Teguh Lestari;127135******;teguh.lestari705@outlook.com;85642737203;Bandung;Jawa Barat;11/12/2003;Male;verified;22/09/2024;REF-9350
NBC0773;Indah Sugiarto;347157******;indah.sugiarto535@outlook.com;88148460191;Bali;Bali;27/10/1985;Female;pending;03/08/2023;REF-5002
NBC0774;Tania Budiman;327390******;tania.budiman509@gmail.com;82058695073;Yogyakarta;DI Yogyakarta;28/05/1983;Female;verified;11/08/2022;
NBC0775;Diah Susanto;347185******;diah.susanto205@hotmail.com;88999516793;Surabaya;Jawa Timur;26/12/1985;Female;unverified;28/10/2023;REF-6507
NBC0776;Galih Wibowo;167152******;galih.wibowo505@yahoo.com;85801192360;Bali;Bali;12/03/1984;Male;verified;14/08/2024;REF-2189
NBC0777;Lukman Halim;327338******;lukman.halim756@yahoo.com;82510409614;Semarang;Jawa Tengah;05/11/2003;Male;verified;10/07/2024;
NBC0778;Nanda Sugiarto;327142******;nanda.sugiarto811@yahoo.com;81748207365;Palembang;Sumatera Selatan;28/06/1979;Male;verified;01/07/2022;REF-4757
NBC0779;Sari Pratama;327599******;sari.pratama358@outlook.com;85820190432;Jakarta;DKI Jakarta;15/01/1982;Female;verified;25/04/2023;
NBC0780;Laras Anwar;337426******;laras.anwar303@hotmail.com;81739201354;Bandung;Jawa Barat;21/10/2005;Female;verified;03/06/2024;REF-2036
NBC0781;Jihan Effendi;327510******;jihan.effendi176@outlook.com;81826112312;Yogyakarta;DI Yogyakarta;14/08/1993;Female;verified;11/08/2022;REF-3722
NBC0782;Jaka Budiman;517184******;jaka.budiman338@hotmail.com;82989376297;Jakarta;DKI Jakarta;11/07/1987;Male;verified;09/10/2023;REF-4508
NBC0783;Bilqis Saputra;337461******;bilqis.saputra303@hotmail.com;87719120381;Surabaya;Jawa Timur;15/02/2000;Female;verified;08/09/2024;REF-3215
NBC0784;Joko Aditya;337426******;joko.aditya247@gmail.com;87981388158;Bali;Bali;11/02/1999;Male;verified;11/07/2022;REF-6440
NBC0785;Joko Wijaya;327572******;joko.wijaya871@yahoo.com;82318297168;Medan;Sumatera Utara;06/08/1978;Male;verified;22/10/2023;REF-5527
NBC0786;Wulan Saputra;317111******;wulan.saputra799@gmail.com;88001529113;Surabaya;Jawa Timur;26/07/1996;Female;unverified;21/07/2022;REF-9831
NBC0787;Citra Saputra;327355******;citra.saputra321@hotmail.com;88184442182;Bali;Bali;06/12/2001;Female;pending;10/01/2025;REF-9046
NBC0788;Hendra Kusuma;327332******;hendra.kusuma845@outlook.com;87905670867;Medan;Sumatera Utara;06/03/1976;Male;pending;01/04/2022;REF-1045
NBC0789;Putri Tanjung;357891******;putri.tanjung350@gmail.com;83848266913;Yogyakarta;DI Yogyakarta;11/07/1993;Female;pending;02/11/2022;
NBC0790;Taufik Salim;317156******;taufik.salim318@yahoo.com;87608070633;Jakarta;DKI Jakarta;26/05/1993;Male;verified;31/07/2024;REF-1278
NBC0791;Bilqis Budiman;327326******;bilqis.budiman67@gmail.com;83016481880;Surabaya;Jawa Timur;26/09/1986;Female;pending;14/06/2023;
NBC0792;Lia Effendi;127141******;lia.effendi529@yahoo.com;85381643212;Bogor;Jawa Barat;11/12/1992;Female;verified;28/08/2023;
NBC0793;Teguh Firmansyah;327548******;teguh.firmansyah163@gmail.com;82625863144;Bandung;Jawa Barat;08/09/1978;Male;verified;04/08/2024;
NBC0794;Tika Tanjung;327355******;tika.tanjung969@outlook.com;83026355824;Jakarta;DKI Jakarta;07/08/1983;Female;verified;17/02/2022;REF-8697
NBC0795;Reza Iskandar;347175******;reza.iskandar590@gmail.com;82153888245;Bandung;Jawa Barat;08/01/1981;Male;verified;11/08/2024;REF-2008
NBC0796;Wulan Wijaya;347197******;wulan.wijaya655@gmail.com;83333353849;Jakarta;DKI Jakarta;18/02/1989;Female;verified;08/09/2022;REF-4635
NBC0797;Fitri Setiawan;327186******;fitri.setiawan466@hotmail.com;88180933913;Palembang;Sumatera Selatan;04/02/1997;Female;verified;20/03/2023;REF-6292
NBC0798;Bunga Yudha;317119******;bunga.yudha980@gmail.com;87875617868;Bandung;Jawa Barat;11/07/1998;Female;verified;18/01/2022;REF-4028
NBC0799;Ahmad Saputra;517123******;ahmad.saputra343@hotmail.com;81829803657;Jakarta;DKI Jakarta;26/07/2003;Male;unverified;15/10/2024;REF-5647
NBC0800;Olivia Sugiarto;327510******;olivia.sugiarto904@yahoo.com;85595201491;Surabaya;Jawa Timur;11/07/1980;Female;verified;13/12/2024;REF-5699
NBC0801;Rio Lestari;337460******;rio.lestari543@hotmail.com;83092632239;Banjarmasin;Kalimantan Selatan;01/01/2002;Male;verified;01/11/2024;REF-4934
NBC0802;Umar Mahendra;327519******;umar.mahendra95@outlook.com;81428860505;Yogyakarta;DI Yogyakarta;29/08/1985;Male;pending;05/10/2024;
NBC0803;Endra Wijaya;167198******;endra.wijaya99@gmail.com;88260030835;Jakarta;DKI Jakarta;09/07/1992;Male;verified;25/03/2024;
NBC0804;Galih Saputra;327529******;galih.saputra702@hotmail.com;81531234550;Jakarta;DKI Jakarta;12/04/1994;Male;verified;08/11/2024;REF-8147
NBC0805;Hesti Darmawan;327581******;hesti.darmawan660@yahoo.com;87384401348;Bali;Bali;23/03/1975;Female;unverified;16/12/2024;
NBC0806;Wulan Firmansyah;337471******;wulan.firmansyah884@yahoo.com;85033591015;Jakarta;DKI Jakarta;03/04/1995;Female;pending;06/02/2022;REF-1778
NBC0807;Maulana Kusuma;347146******;maulana.kusuma588@yahoo.com;81749269996;Jakarta;DKI Jakarta;05/01/2003;Male;pending;09/02/2024;
NBC0808;Lia Gunawan;327176******;lia.gunawan303@yahoo.com;87596932591;Surabaya;Jawa Timur;16/03/1988;Female;rejected;13/02/2022;
NBC0809;Mira Suryadi;327334******;mira.suryadi111@yahoo.com;82426698069;Medan;Sumatera Utara;12/01/1976;Female;verified;26/08/2024;REF-2928
NBC0810;Reza Saputra;127132******;reza.saputra768@yahoo.com;83838935953;Jakarta;DKI Jakarta;03/05/1998;Male;verified;11/10/2022;REF-1286
NBC0811;Tika Pratama;357862******;tika.pratama909@gmail.com;82996508269;Yogyakarta;DI Yogyakarta;03/02/1991;Female;verified;20/01/2025;REF-8113
NBC0812;Eka Tanjung;517158******;eka.tanjung353@hotmail.com;88130876123;Surabaya;Jawa Timur;16/09/1998;Female;verified;05/10/2023;REF-2969
NBC0813;Krisna Iskandar;327579******;krisna.iskandar153@yahoo.com;87484002730;Surabaya;Jawa Timur;17/04/1975;Male;verified;18/11/2024;REF-7400
NBC0814;Anita Kusuma;317124******;anita.kusuma854@hotmail.com;87311395001;Jakarta;DKI Jakarta;31/10/1991;Female;unverified;16/12/2024;REF-5575
NBC0815;Satria Kusuma;357816******;satria.kusuma465@hotmail.com;82839762053;Jakarta;DKI Jakarta;06/08/2003;Male;pending;28/07/2023;REF-9114
NBC0816;Pandu Hakim;327530******;pandu.hakim60@hotmail.com;82662925081;Surabaya;Jawa Timur;27/01/1997;Male;verified;29/08/2024;
NBC0817;Jihan Kusuma;347112******;jihan.kusuma407@outlook.com;81333731255;Manado;Sulawesi Utara;06/09/1982;Female;verified;19/02/2023;REF-7575
NBC0818;Kevin Setiawan;127111******;kevin.setiawan210@yahoo.com;88119206136;Jakarta;DKI Jakarta;03/09/1985;Male;rejected;17/11/2024;
NBC0819;Faisal Darmawan;167183******;faisal.darmawan354@hotmail.com;81337184449;Bekasi;Jawa Barat;16/03/1977;Male;unverified;12/12/2022;
NBC0820;Hadi Wardana;347175******;hadi.wardana45@gmail.com;85440373416;Jakarta;DKI Jakarta;07/02/1996;Male;unverified;30/12/2024;REF-3322
NBC0821;Zulfa Darmawan;167131******;zulfa.darmawan938@yahoo.com;81021798213;Surabaya;Jawa Timur;17/09/1986;Female;verified;29/11/2024;
NBC0822;Maulana Aditya;357872******;maulana.aditya804@hotmail.com;82638318285;Palembang;Sumatera Selatan;27/04/1993;Male;verified;01/03/2022;REF-8366
NBC0823;Ayu Darmawan;517179******;ayu.darmawan737@hotmail.com;85177067368;Yogyakarta;DI Yogyakarta;28/07/1981;Female;verified;01/02/2022;REF-1036
NBC0824;Hadi Setiawan;327333******;hadi.setiawan230@outlook.com;83216505871;Jakarta;DKI Jakarta;21/10/2005;Male;verified;27/06/2023;REF-3463
NBC0825;Jessica Permana;327183******;jessica.permana143@outlook.com;87679089843;Jakarta;DKI Jakarta;15/04/1994;Female;verified;14/01/2025;REF-9957
NBC0826;Jihan Nugroho;317152******;jihan.nugroho818@gmail.com;87386948424;Jakarta;DKI Jakarta;02/03/2002;Female;verified;23/11/2023;
NBC0827;Lia Kusuma;327146******;lia.kusuma356@hotmail.com;88887071523;Yogyakarta;DI Yogyakarta;27/05/1999;Female;unverified;02/04/2024;REF-8825
NBC0828;Hendra Permana;317188******;hendra.permana463@outlook.com;85191779876;Bandung;Jawa Barat;24/04/1999;Male;verified;04/11/2022;
NBC0829;Diah Cahyadi;127129******;diah.cahyadi858@yahoo.com;83893708580;Bali;Bali;17/11/1992;Female;pending;17/01/2023;REF-4890
NBC0830;Bambang Iskandar;317194******;bambang.iskandar917@outlook.com;85695790012;Bandung;Jawa Barat;17/07/1987;Male;verified;14/01/2025;REF-6613
NBC0831;Sari Susanto;327377******;sari.susanto403@hotmail.com;87632594232;Jakarta;DKI Jakarta;29/08/2005;Female;verified;26/12/2024;
NBC0832;Bella Lestari;337479******;bella.lestari984@gmail.com;83624152857;Jakarta;DKI Jakarta;24/12/1982;Female;rejected;05/12/2023;REF-3815
NBC0833;Naufal Lestari;337453******;naufal.lestari543@outlook.com;81381865507;Medan;Sumatera Utara;12/04/1998;Male;unverified;23/06/2023;
NBC0834;Lia Ramadhan;317188******;lia.ramadhan329@hotmail.com;88443034918;Medan;Sumatera Utara;17/11/2000;Female;unverified;02/06/2022;
NBC0835;Ganesha Effendi;327316******;ganesha.effendi204@outlook.com;87340153641;Medan;Sumatera Utara;03/08/1989;Male;verified;25/08/2023;REF-6353
NBC0836;Laras Hartono;337432******;laras.hartono375@yahoo.com;85781367500;Jakarta;DKI Jakarta;05/11/2002;Female;verified;29/06/2023;
NBC0837;Teguh Hartono;347121******;teguh.hartono37@outlook.com;82769819878;Bali;Bali;12/09/1977;Male;verified;27/09/2022;
NBC0838;Wahyu Nugroho;337475******;wahyu.nugroho540@outlook.com;85225866059;Surabaya;Jawa Timur;19/09/1997;Male;verified;30/04/2024;
NBC0839;Dedi Iskandar;347131******;dedi.iskandar142@hotmail.com;88585485965;Surabaya;Jawa Timur;27/03/1989;Male;verified;13/08/2023;REF-3111
NBC0840;Rangga Sugiarto;327198******;rangga.sugiarto439@outlook.com;81200024539;Depok;Jawa Barat;15/01/2004;Male;unverified;21/04/2023;REF-4873
NBC0841;Fajar Ramadhan;357818******;fajar.ramadhan214@gmail.com;83570836821;Bandung;Jawa Barat;26/09/1987;Male;verified;14/09/2023;REF-9516
NBC0842;Yusuf Tanjung;517189******;yusuf.tanjung734@hotmail.com;82736774620;Surabaya;Jawa Timur;26/10/1980;Male;pending;21/01/2024;
NBC0843;Winda Maulana;357846******;winda.maulana215@gmail.com;87328123123;Medan;Sumatera Utara;18/03/2002;Female;verified;21/10/2022;
NBC0844;Ratna Firmansyah;517121******;ratna.firmansyah61@hotmail.com;88018364723;Jakarta;DKI Jakarta;18/10/1999;Female;verified;06/08/2024;REF-9724
NBC0845;Ganesha Wardana;167121******;ganesha.wardana682@hotmail.com;82257754584;Jakarta;DKI Jakarta;14/09/1996;Male;verified;05/10/2022;REF-1535
NBC0846;Rangga Setiawan;167195******;rangga.setiawan760@hotmail.com;85831608271;Jakarta;DKI Jakarta;14/12/2003;Male;verified;18/08/2024;REF-8490
NBC0847;Laras Halim;337482******;laras.halim672@yahoo.com;81522299936;Bandung;Jawa Barat;05/09/1982;Female;verified;26/07/2022;
NBC0848;Tania Kusuma;347140******;tania.kusuma567@yahoo.com;82255398358;Depok;Jawa Barat;26/10/1988;Female;verified;01/07/2023;REF-9013
NBC0849;Farah Darmawan;337430******;farah.darmawan828@hotmail.com;83309544979;Pontianak;Kalimantan Barat;23/03/1980;Female;verified;05/01/2023;
NBC0850;Novi Halim;317133******;novi.halim585@yahoo.com;85120539787;Yogyakarta;DI Yogyakarta;18/01/1980;Female;verified;15/03/2023;REF-6355
NBC0851;Lukman Budiman;337426******;lukman.budiman153@gmail.com;88125608320;Jakarta;DKI Jakarta;29/12/1976;Male;verified;28/06/2023;
NBC0852;Arif Gunawan;167174******;arif.gunawan519@hotmail.com;83358523860;Surabaya;Jawa Timur;24/10/1976;Male;verified;18/02/2023;REF-5949
NBC0853;Yusuf Setiawan;517183******;yusuf.setiawan329@gmail.com;85152391029;Semarang;Jawa Tengah;06/07/1982;Male;verified;15/12/2023;REF-2515
NBC0854;Ganesha Iskandar;167134******;ganesha.iskandar59@yahoo.com;81967139719;Semarang;Jawa Tengah;01/03/1980;Male;verified;25/10/2022;REF-3472
NBC0855;Gita Anwar;327325******;gita.anwar888@hotmail.com;85720191116;Bali;Bali;23/01/1993;Female;verified;03/08/2022;REF-3960
NBC0856;Rangga Wijaya;127127******;rangga.wijaya741@outlook.com;88873393049;Jakarta;DKI Jakarta;20/08/1983;Male;verified;02/06/2024;REF-4414
NBC0857;Yoga Permana;127193******;yoga.permana898@outlook.com;87124211408;Bogor;Jawa Barat;21/08/2005;Male;verified;19/03/2024;REF-3303
NBC0858;Siti Ramadhan;327329******;siti.ramadhan611@outlook.com;85209355610;Jakarta;DKI Jakarta;17/08/1984;Female;verified;09/12/2023;REF-9135
NBC0859;Bilqis Hartono;337468******;bilqis.hartono122@yahoo.com;83365858564;Bekasi;Jawa Barat;05/11/1980;Female;verified;11/03/2023;
NBC0860;Bayu Hidayat;317128******;bayu.hidayat494@gmail.com;85159273874;Medan;Sumatera Utara;15/09/1977;Male;verified;07/12/2022;REF-2007
NBC0861;Dwi Setiawan;327564******;dwi.setiawan883@gmail.com;85322481554;Jakarta;DKI Jakarta;11/02/1982;Male;verified;16/01/2022;REF-5676
NBC0862;Andi Sugiarto;317188******;andi.sugiarto372@hotmail.com;85975649157;Jakarta;DKI Jakarta;21/06/2001;Male;verified;14/12/2023;REF-7965
NBC0863;Putri Susanto;127123******;putri.susanto141@outlook.com;85601080181;Surabaya;Jawa Timur;26/09/1976;Female;unverified;01/03/2023;REF-7759
NBC0864;Fitri Halim;327545******;fitri.halim782@gmail.com;85268080815;Padang;Sumatera Barat;01/02/1995;Female;verified;08/08/2022;REF-1499
NBC0865;Fitri Mahendra;317169******;fitri.mahendra87@yahoo.com;87067130735;Bandung;Jawa Barat;29/07/1978;Female;verified;08/04/2022;
NBC0866;Jaka Iskandar;127148******;jaka.iskandar205@hotmail.com;82130096258;Jakarta;DKI Jakarta;09/09/1998;Male;verified;29/12/2023;REF-8036
NBC0867;Hesti Saputra;337425******;hesti.saputra575@gmail.com;83339627466;Jakarta;DKI Jakarta;05/08/1994;Female;verified;01/11/2022;REF-2049
NBC0868;Gilang Effendi;317114******;gilang.effendi59@outlook.com;85661459011;Jakarta;DKI Jakarta;08/04/1977;Male;verified;04/07/2024;REF-8657
NBC0869;Oka Wijaya;317193******;oka.wijaya269@yahoo.com;87819490531;Jakarta;DKI Jakarta;16/03/1989;Male;verified;19/12/2022;REF-9222
NBC0870;Naufal Firmansyah;517173******;naufal.firmansyah952@hotmail.com;87873137971;Semarang;Jawa Tengah;06/08/1993;Male;verified;22/02/2024;REF-5794
NBC0871;Yusuf Hartono;327337******;yusuf.hartono497@outlook.com;81779433256;Medan;Sumatera Utara;18/03/1983;Male;verified;08/03/2023;
NBC0872;Tania Hakim;517182******;tania.hakim934@gmail.com;87701426203;Jakarta;DKI Jakarta;17/12/1995;Female;verified;15/04/2022;REF-9856
NBC0873;Fitri Setiawan;327517******;fitri.setiawan862@yahoo.com;88041813599;Jakarta;DKI Jakarta;04/01/1998;Female;verified;30/10/2024;
NBC0874;Erika Hidayat;327120******;erika.hidayat456@gmail.com;88889480186;Jakarta;DKI Jakarta;31/08/1986;Female;verified;15/09/2023;REF-3633
NBC0875;Erika Rahman;167175******;erika.rahman756@yahoo.com;87785708200;Manado;Sulawesi Utara;22/08/1986;Female;pending;11/01/2025;REF-8771
NBC0876;Yoga Setiawan;327334******;yoga.setiawan390@gmail.com;83961128794;Jakarta;DKI Jakarta;02/06/1982;Male;verified;17/05/2024;REF-9268
NBC0877;Dwi Wardana;517195******;dwi.wardana953@hotmail.com;88040953141;Surabaya;Jawa Timur;22/01/2001;Male;verified;17/05/2024;REF-7998
NBC0878;Lukman Wibowo;327372******;lukman.wibowo291@yahoo.com;83651796240;Semarang;Jawa Tengah;16/02/2002;Male;verified;13/05/2024;
NBC0879;Rangga Tanjung;327579******;rangga.tanjung255@outlook.com;87604784217;Jakarta;DKI Jakarta;10/07/1975;Male;verified;10/11/2022;REF-2674
NBC0880;Iwan Rahman;517141******;iwan.rahman846@hotmail.com;83882089348;Bandung;Jawa Barat;12/12/1992;Male;pending;26/12/2024;REF-4734
NBC0881;Diah Nugroho;347160******;diah.nugroho492@yahoo.com;87799160911;Padang;Sumatera Barat;14/06/1988;Female;verified;01/06/2022;REF-2850
NBC0882;Aisyah Wibowo;357894******;aisyah.wibowo774@yahoo.com;82613376052;Jakarta;DKI Jakarta;25/02/1986;Female;verified;31/03/2022;
NBC0883;Irfan Hartono;327552******;irfan.hartono799@gmail.com;82544724191;Jakarta;DKI Jakarta;29/03/1994;Male;unverified;14/10/2023;REF-4166
NBC0884;Sari Saputra;517163******;sari.saputra412@gmail.com;85718249898;Jakarta;DKI Jakarta;13/04/2003;Female;pending;27/03/2022;REF-1046
NBC0885;Farah Hidayat;327144******;farah.hidayat82@hotmail.com;83681359266;Surabaya;Jawa Timur;21/11/1986;Female;verified;23/01/2025;REF-9821
